case_id,thread_id,taxonomy_version,sampling_version,split_version,sampling_bucket,customer_message,conversation_context,challenge_proxies
spotify-gold-candidate-210,twcs-b40d4c33ba864c5d617b,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> Hi there. I just registered my premium a/c with Facebook but would like a login &amp; password. How can I do this?,"CUSTOMER: <mention> Hi there. I just registered my premium a/c with Facebook but would like a login &amp; password. How can I do this? || SPOTIFY: <mention> Hey Geoff, help's here! Can you DM us your account's username or email address? We'll take a look /PL <url>",
spotify-gold-candidate-211,twcs-178a62bde861eca23734,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> is it possible to get a discount on Spotify Premium for Family by paying for a whole year all at once?,"CUSTOMER: <mention> is it possible to get a discount on Spotify Premium for Family by paying for a whole year all at once? || SPOTIFY: <mention> Hi Andy! Right now, it isn't possible to sign up for a full year of Premium for Family, but you can sign up for the Annual Discount then upgrade to Premium for Family. Note that this will move your renewal date forward due to the difference in pricing. Hope this helped 🙂 /DB",
spotify-gold-candidate-212,twcs-d1cf6cd000c5ecb17b06,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> i get an offer, that says 09 kr. for 3 months. but when i want to pay it cost 99 kr.","CUSTOMER: <mention> i get an offer, that says 09 kr. for 3 months. but when i want to pay it cost 99 kr. || SPOTIFY: <mention> Hi there! Can you DM us your account's username or email address? We'll take a look backstage /DN",
spotify-gold-candidate-213,twcs-bbe55d6e5ca869afe6f6,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> have to download everything again! But not doing it?! Also, search just shows an error! What’s the fix? I have had this for a while now","CUSTOMER: <mention> have to download everything again! But not doing it?! Also, search just shows an error! What’s the fix? I have had this for a while now || SPOTIFY: <mention> Hey, thanks for the report! We had a little hiccup earlier, but everything should be running just fine now /JS",
spotify-gold-candidate-214,twcs-7fa691518331b0b6fba3,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,Omg I'm so sad! <mention>'s Metamorphosis album isn't available on <mention> 😭😭😭,CUSTOMER: Omg I'm so sad! <mention>'s Metamorphosis album isn't available on <mention> 😭😭😭 || SPOTIFY: <mention> Hi Caitlin! Sometimes content is unavailable due to licensing matters. More info about this here: <url> Hopefully we'll be able to have it soon /NJ,
spotify-gold-candidate-215,twcs-def3838ef744cb727d39,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"hey guys, any ETA with the issue with dll file missing for all win7 users ? cause every time spotify autoupdate we have to unistall etc <mention>","CUSTOMER: hey guys, any ETA with the issue with dll file missing for all win7 users ? cause every time spotify autoupdate we have to unistall etc <mention> || SPOTIFY: <mention> Hi there! We're afraid we don't have any specific info to share right now. Don't worry, we'll make sure to let everyone know as soon as we got something to announce /JM",
spotify-gold-candidate-216,twcs-516a49c706a5a3548bbe,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"Hey <mention> if you could stop recommending obscure Finnish music to me, that'd be great.","CUSTOMER: Hey <mention> if you could stop recommending obscure Finnish music to me, that'd be great. || SPOTIFY: <mention> Hey there! Your recommended songs will depend on your listening habits. Just to check, are you referring to your Daily Mix playlists or just the recommended songs? /MS || CUSTOMER: <mention> I'm referring to Discover Weekly. I _do_ listen to Finnish metal, but not Finnish pop. || SPOTIFY: <mention> Thanks for clearing that up! Sorry to hear Discover Weekly wasn’t to your liking this week. No worries, it’ll be re-tuned on Monday. Also, it should improve as it gets to know you, so just keep adding your fav tracks to Your Library/playlists 🙂 /MS || CUSTOMER: <mention> Thanks. I've been doing that for months if not years now :-) I guess my taste is music is hard to categorize ;-) || SPOTIFY: <mention> We're glad you've mentioned this to us. No worries, your feedback matters, and this will be passed on to the right folks. Hopefully it’s more in tune with your tastes next week. Let us know if you have more questions! /MS",
spotify-gold-candidate-217,twcs-39366fd1a0bec4da9ff9,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> I got an offer for one year of Premium for $99 but I can't figure out how to enact it? Stuck on page with info about Premium...I get it...I want it...,"CUSTOMER: <mention> I got an offer for one year of Premium for $99 but I can't figure out how to enact it? Stuck on page with info about Premium...I get it...I want it... || SPOTIFY: <mention> Hey, help's here! Can you try heading to <url> Let us know how it goes /MG || CUSTOMER: <mention> It worked! thanks",
spotify-gold-candidate-218,twcs-14615608af65d6c19e01,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> <mention> the Spotify/Sonos link is down. Other services seem ok.,"CUSTOMER: <mention> <mention> the Spotify/Sonos link is down. Other services seem ok. || SPOTIFY: <mention> Hi there. We're looking into this with Sonos at the moment. We'll have it back up and running as soon as we can! If you need anything else, we're only a tweet away /TX",
spotify-gold-candidate-219,twcs-8d42a5ce51ae8d17cd59,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"Tried to contact Spotify multiple times about the issue I'm having, to no avail. I keep getting ""Error Code: 3"" when I try to log in with my Facebook account, and it is saying it doesn't recognize my account when I have definitely signed up before. <mention> Can you help?","CUSTOMER: Tried to contact Spotify multiple times about the issue I'm having, to no avail. I keep getting ""Error Code: 3"" when I try to log in with my Facebook account, and it is saying it doesn't recognize my account when I have definitely signed up before. <mention> Can you help? || SPOTIFY: <mention> Hey Kelsey, sorry to keep your waiting! We've just replied to your DM. Let's continue chatting there /GT",
spotify-gold-candidate-220,twcs-5c129ede8c2e9d6c25cb,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"<mention> my wife sent me an invite to her premium and Spotify is not allowing it. I get the error undefined - oops something went wrong, please try again” the address I entered is correct","CUSTOMER: <mention> my wife sent me an invite to her premium and Spotify is not allowing it. I get the error undefined - oops something went wrong, please try again” the address I entered is correct || SPOTIFY: <mention> Hey, help's here! Could you DM us yours and your wife's usernames and email addresses? We'll take a closer look /JQ <url>",
spotify-gold-candidate-221,twcs-81a61b75d3c4f291caf1,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> Hey is it possible for me to get premium if i don't got a credit card is there a possible way like gift cards or something like that? Live in USA,CUSTOMER: <mention> Hey is it possible for me to get premium if i don't got a credit card is there a possible way like gift cards or something like that? Live in USA || SPOTIFY: <mention> Hi there! Could you send us a DM with your account's email address and username? We'll take a look for you /NJ <url>,
spotify-gold-candidate-222,twcs-ecff7b1e00b0f06d0b49,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> how do I️ remove a dislike from a radio station? I️ accidentally disliked a song I️ liked and I️ need help,"CUSTOMER: <mention> how do I️ remove a dislike from a radio station? I️ accidentally disliked a song I️ liked and I️ need help || SPOTIFY: <mention> Hi there, help's arrived! While there currently isn't a feature to remove an accidental dislike, there's an official idea you can support and vote for right here: <url> If there's anything else, just give a shout /AV",
spotify-gold-candidate-223,twcs-a20185e71077bb659543,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,Wish <mention> would get its shit together and get more of Beyoncé’s songs on there🙄 especially her album Lemonade 😡,"CUSTOMER: Wish <mention> would get its shit together and get more of Beyoncé’s songs on there🙄 especially her album Lemonade 😡 || SPOTIFY: <mention> Hey! We're working on it, and we hope to have all her music available soon. There's more info here: <url> /AP",
spotify-gold-candidate-224,twcs-fd221aadc856f19753ac,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"Hey <mention> Your service launching whenever I start my computer - despite me turning off that feature -- is getting pretty old, so is not having anyone to reach out for help. This is a known issue that is unresolved in the forums.","CUSTOMER: Hey <mention> Your service launching whenever I start my computer - despite me turning off that feature -- is getting pretty old, so is not having anyone to reach out for help. This is a known issue that is unresolved in the forums. || SPOTIFY: <mention> Hey Andrea! What operating system and Spotify version are you running? We'll check this out /CE",
spotify-gold-candidate-225,twcs-1b39c71002bcf1b58272,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,go home <mention> you're drunk <url>,CUSTOMER: go home <mention> you're drunk <url> || SPOTIFY: <mention> Hey! That doesn't look right. Could you try logging out and logging back in to refresh the app? Let us know how it plays out /NJ,
spotify-gold-candidate-226,twcs-10e3c872509cbeb2052e,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,"Hey, <mention>, wasting money on targeting me (existing subscriber) with ads may not be smart, but featuring Charles Manson in said ads is outright stupid, wouldn't you agree?","CUSTOMER: Hey, <mention>, wasting money on targeting me (existing subscriber) with ads may not be smart, but featuring Charles Manson in said ads is outright stupid, wouldn't you agree? || SPOTIFY: <mention> Hey there, we're here to help. Could you give us a little more info? Was this an audio ad in between songs, or something you saw on our application? Let us know, we'll do some digging /TB || CUSTOMER: <mention> ad on instagram stories, for spotify, showing a manson photo and a title suggesting ""cult"" playlists. was too surprised on how low did you go to take a screenshot. || SPOTIFY: <mention> Got it, thanks for alerting us. We'll get this reported to our ad team. Let us know if you encounter the ad again, we'd love a screenshot if possible /TB",
spotify-gold-candidate-227,twcs-e88be58a63fd55ee5392,spotify-intents-v1,spotify-golden-candidates-v1,spotify-temporal-v1,REPRESENTATIVE,<mention> Hi! Are there technical problems with Spotify or is just me? There are no songs available...,"CUSTOMER: <mention> Hi! Are there technical problems with Spotify or is just me? There are no songs available... || CUSTOMER: <mention> Problem solved... || SPOTIFY: <mention> Hi, help's here! Sorry for the delay. Does everything look good on your end? We'll see what we can suggest /DV || CUSTOMER: <mention> Yes, thank you! It works now, I uploaded couple of times, I think the problem was with Windows.. maybe... Thank you for your reply 😃 || SPOTIFY: <mention> You're welcome! Glad to hear everything worked out. If you ever need anything else, just shout and we'll come running 🏃 /KL",
